3,RMSE,SNN,known,0.1785187
3,NLL,SNN,known,-3.089267
3,CRPS,SNN,known,0.08957326
3,RMSE,VT,known,0.1787587
3,NLL,VT,known,-3.103918
3,CRPS,VT,known,0.0892013
3,RMSE,TN,known,0.1769295
3,NLL,TN,known,-3.065641
3,CRPS,TN,known,0.08794021
3,RMSE,SNN,known,0.1850964
3,NLL,SNN,known,-2.936935
3,CRPS,SNN,known,0.09121764
3,RMSE,SNN,known,0.1702865
3,NLL,SNN,known,-3.357926
3,CRPS,SNN,known,0.08467795
3,RMSE,VT,known,0.1599488
3,NLL,VT,known,-3.208838
3,CRPS,VT,known,0.08130294
3,RMSE,TN,known,0.160199
3,NLL,TN,known,-3.165806
3,CRPS,TN,known,0.08145885
3,RMSE,SNN,known,0.1688373
3,NLL,SNN,known,-3.00667
3,CRPS,SNN,known,0.08744305
3,RMSE,VT,known,0.165741
3,NLL,VT,known,-3.120897
3,CRPS,VT,known,0.08636968
3,RMSE,TN,known,0.1615832
3,NLL,TN,known,-3.074885
3,CRPS,TN,known,0.08460351
3,RMSE,SNN,known,0.178524
3,NLL,SNN,known,-2.975403
3,CRPS,SNN,known,0.09000372
3,RMSE,VT,known,0.1718861
3,NLL,VT,known,-3.03557
3,CRPS,VT,known,0.08718487
3,RMSE,TN,known,0.1738334
3,NLL,TN,known,-3.043079
3,CRPS,TN,known,0.0878035
3,RMSE,SNN,known,0.1903094
3,NLL,SNN,known,-2.950596
3,CRPS,SNN,known,0.09398268
3,RMSE,VT,known,0.1904005
3,NLL,VT,known,-2.999887
3,CRPS,VT,known,0.09377338
3,RMSE,TN,known,0.1931549
3,NLL,TN,known,-3.092065
3,CRPS,TN,known,0.09399314
3,RMSE,SNN,known,0.1764762
3,NLL,SNN,known,-2.250238
3,CRPS,SNN,known,0.09464358
3,RMSE,VT,known,0.1728854
3,NLL,VT,known,-2.25178
3,CRPS,VT,known,0.09400836
3,RMSE,TN,known,0.1702005
3,NLL,TN,known,-2.426215
3,CRPS,TN,known,0.09201248
3,RMSE,SNN,known,0.1580976
3,NLL,SNN,known,-3.445684
3,CRPS,SNN,known,0.08083367
3,RMSE,VT,known,0.1576943
3,NLL,VT,known,-3.393776
3,CRPS,VT,known,0.08037704
3,RMSE,TN,known,0.1550611
3,NLL,TN,known,-3.383905
3,CRPS,TN,known,0.07950972
3,RMSE,SNN,known,0.1981462
3,NLL,SNN,known,-2.94357
3,CRPS,SNN,known,0.09850555
3,RMSE,VT,known,0.1945832
3,NLL,VT,known,-2.961777
3,CRPS,VT,known,0.095128
3,RMSE,TN,known,0.191954
3,NLL,TN,known,-2.902627
3,CRPS,TN,known,0.09425884
3,RMSE,SNN,known,0.1990886
3,NLL,SNN,known,-2.794643
3,CRPS,SNN,known,0.09915007
3,RMSE,VT,known,0.1846088
3,NLL,VT,known,-2.864343
3,CRPS,VT,known,0.09333845
3,RMSE,TN,known,0.1848205
3,NLL,TN,known,-2.939186
3,CRPS,TN,known,0.0936803
3,RMSE,SNN,known,0.17617
3,NLL,SNN,known,-3.042317
3,CRPS,SNN,known,0.08758726
3,RMSE,VT,known,0.1624821
3,NLL,VT,known,-3.060426
3,CRPS,VT,known,0.08349497
3,RMSE,TN,known,0.1609093
3,NLL,TN,known,-3.12016
3,CRPS,TN,known,0.08300029
3,RMSE,SNN,known,0.1816938
3,NLL,SNN,known,-3.063871
3,CRPS,SNN,known,0.0882216
3,RMSE,VT,known,0.1739579
3,NLL,VT,known,-3.082367
3,CRPS,VT,known,0.08600058
3,RMSE,TN,known,0.1732597
3,NLL,TN,known,-3.075382
3,CRPS,TN,known,0.08537405
3,RMSE,SNN,known,0.1865462
3,NLL,SNN,known,-2.909063
3,CRPS,SNN,known,0.09188757
3,RMSE,VT,known,0.1759092
3,NLL,VT,known,-3.023818
3,CRPS,VT,known,0.08794518
3,RMSE,TN,known,0.1753579
3,NLL,TN,known,-3.004783
3,CRPS,TN,known,0.08771762
3,RMSE,SNN,known,0.1722012
3,NLL,SNN,known,-3.040278
3,CRPS,SNN,known,0.0869183
3,RMSE,VT,known,0.1735353
3,NLL,VT,known,-3.081063
3,CRPS,VT,known,0.08728407
3,RMSE,TN,known,0.1719555
3,NLL,TN,known,-3.006053
3,CRPS,TN,known,0.08677852
3,RMSE,SNN,known,0.1531487
3,NLL,SNN,known,-3.230746
3,CRPS,SNN,known,0.07921448
3,RMSE,VT,known,0.1489778
3,NLL,VT,known,-3.242216
3,CRPS,VT,known,0.07774736
3,RMSE,TN,known,0.1487912
3,NLL,TN,known,-3.418718
3,CRPS,TN,known,0.07769546
3,RMSE,SNN,known,0.1625124
3,NLL,SNN,known,-3.238614
3,CRPS,SNN,known,0.08307975
3,RMSE,VT,known,0.1634139
3,NLL,VT,known,-3.212772
3,CRPS,VT,known,0.08314896
3,RMSE,TN,known,0.1606301
3,NLL,TN,known,-3.218337
3,CRPS,TN,known,0.08284605
3,RMSE,CB,unknown,0.3926888
3,NLL,CB,unknown,-0.9971508
3,CRPS,CB,unknown,0.2186712
3,RMSE,SNN,unknown,0.184126
3,NLL,SNN,unknown,-2.879928
3,CRPS,SNN,unknown,0.09499098
3,RMSE,CB,unknown,0.3728863
3,NLL,CB,unknown,-1.083058
3,CRPS,CB,unknown,0.2079723
3,RMSE,SNN,unknown,0.1781388
3,NLL,SNN,unknown,-3.172779
3,CRPS,SNN,unknown,0.08729024
3,RMSE,CB,unknown,0.3810353
3,NLL,CB,unknown,-1.145449
3,CRPS,CB,unknown,0.2120644
3,RMSE,SNN,unknown,0.1708632
3,NLL,SNN,unknown,-3.007393
3,CRPS,SNN,unknown,0.08558424
3,RMSE,CB,unknown,0.3679371
3,NLL,CB,unknown,-1.342443
