1,50,CRPS,SNN_order_desc,known,0.2365552
1,50,time,SNN_order_desc,known,979.2457
1,10,RMSE,SNN_order_desc,known,0.624946
1,10,CRPS,SNN_order_desc,known,0.3342236
1,10,time,SNN_order_desc,known,477.2933
1,20,RMSE,SNN_order_desc,known,0.5958743
1,20,CRPS,SNN_order_desc,known,0.3155529
1,20,time,SNN_order_desc,known,636.7118
1,30,RMSE,SNN_order_desc,known,0.5760802
1,30,CRPS,SNN_order_desc,known,0.3063938
1,30,time,SNN_order_desc,known,747.1076
1,40,RMSE,SNN_order_desc,known,0.5759313
1,40,CRPS,SNN_order_desc,known,0.3056095
1,40,time,SNN_order_desc,known,892.7943
1,50,RMSE,SNN_order_desc,known,0.5779915
1,50,CRPS,SNN_order_desc,known,0.3064224
1,50,time,SNN_order_desc,known,1046.758
1,10,RMSE,SNN_order_desc,known,0.5944455
1,10,CRPS,SNN_order_desc,known,0.3050348
1,10,time,SNN_order_desc,known,417.4138
1,20,RMSE,SNN_order_desc,known,0.5691952
1,20,CRPS,SNN_order_desc,known,0.289263
1,20,time,SNN_order_desc,known,572.6367
1,30,RMSE,SNN_order_desc,known,0.5556143
1,30,CRPS,SNN_order_desc,known,0.2801942
1,30,time,SNN_order_desc,known,665.6205
1,40,RMSE,SNN_order_desc,known,0.5510187
1,40,CRPS,SNN_order_desc,known,0.2788894
1,40,time,SNN_order_desc,known,793.0736
1,50,RMSE,SNN_order_desc,known,0.5463484
1,50,CRPS,SNN_order_desc,known,0.275729
1,50,time,SNN_order_desc,known,929.955
1,10,RMSE,SNN_order_desc,known,0.5991133
1,10,CRPS,SNN_order_desc,known,0.3037205
1,10,time,SNN_order_desc,known,431.8714
1,20,RMSE,SNN_order_desc,known,0.5661502
1,20,CRPS,SNN_order_desc,known,0.2849015
1,20,time,SNN_order_desc,known,583.1929
1,30,RMSE,SNN_order_desc,known,0.5577178
1,30,CRPS,SNN_order_desc,known,0.2806905
1,30,time,SNN_order_desc,known,687.9765
1,40,RMSE,SNN_order_desc,known,0.5504522
1,40,CRPS,SNN_order_desc,known,0.2746124
1,40,time,SNN_order_desc,known,821.3855
1,50,RMSE,SNN_order_desc,known,0.5522733
1,50,CRPS,SNN_order_desc,known,0.2769943
1,50,time,SNN_order_desc,known,954.8951
1,10,RMSE,SNN_order_desc,known,0.5554029
1,10,CRPS,SNN_order_desc,known,0.2927185
1,10,time,SNN_order_desc,known,445.6512
1,20,RMSE,SNN_order_desc,known,0.5178906
1,20,CRPS,SNN_order_desc,known,0.2702975
1,20,time,SNN_order_desc,known,610.5848
1,30,RMSE,SNN_order_desc,known,0.5123948
1,30,CRPS,SNN_order_desc,known,0.2660761
1,30,time,SNN_order_desc,known,728.0834
1,40,RMSE,SNN_order_desc,known,0.4963042
1,40,CRPS,SNN_order_desc,known,0.2585615
1,40,time,SNN_order_desc,known,865.7916
1,50,RMSE,SNN_order_desc,known,0.4940196
1,50,CRPS,SNN_order_desc,known,0.2565306
1,50,time,SNN_order_desc,known,1006.168
1,10,RMSE,SNN_order_desc,known,0.5513314
1,10,CRPS,SNN_order_desc,known,0.2856805
1,10,time,SNN_order_desc,known,452.0789
1,20,RMSE,SNN_order_desc,known,0.494006
1,20,CRPS,SNN_order_desc,known,0.2553243
1,20,time,SNN_order_desc,known,604.9116
1,30,RMSE,SNN_order_desc,known,0.5100986
1,30,CRPS,SNN_order_desc,known,0.2608681
1,30,time,SNN_order_desc,known,718.1253
1,40,RMSE,SNN_order_desc,known,0.4998093
1,40,CRPS,SNN_order_desc,known,0.2552863
1,40,time,SNN_order_desc,known,867.4401
1,50,RMSE,SNN_order_desc,known,0.4869234
1,50,CRPS,SNN_order_desc,known,0.2470317
1,50,time,SNN_order_desc,known,1007.857
1,10,RMSE,SNN_order_desc,known,0.6355558
1,10,CRPS,SNN_order_desc,known,0.3342213
1,10,time,SNN_order_desc,known,451.001
1,20,RMSE,SNN_order_desc,known,0.5889067
1,20,CRPS,SNN_order_desc,known,0.3047094
1,20,time,SNN_order_desc,known,615.1342
1,30,RMSE,SNN_order_desc,known,0.5751103
1,30,CRPS,SNN_order_desc,known,0.2961742
